ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
chr16|+|19125962|19126257|19125962|19126107|19131428|19131546	"ENSG00000261427.6_3"	"CTD-2349B8.1"	chr16	+	19125962	19126257	19125962	19126107	19131428	19131546
chr16|+|19125962|19126257|19125962|19126107|19138501|19138607	"ENSG00000261427.6_3"	"CTD-2349B8.1"	chr16	+	19125962	19126257	19125962	19126107	19138501	19138607
chr16|+|19125962|19126257|19125962|19126107|19184081|19184099	"ENSG00000261427.6_3"	"CTD-2349B8.1"	chr16	+	19125962	19126257	19125962	19126107	19184081	19184099
chr16|-|70255152|70255304|70255156|70255304|70254623|70254783	"ENSG00000261556.9_3"	"SMG1P7"	chr16	-	70255152	70255304	70255156	70255304	70254623	70254783
chr16|-|70265225|70265426|70265339|70265426|70264896|70265061	"ENSG00000261556.9_3"	"SMG1P7"	chr16	-	70265225	70265426	70265339	70265426	70264896	70265061
chr16|-|70266561|70266707|70266566|70266707|70265814|70266010	"ENSG00000261556.9_3"	"SMG1P7"	chr16	-	70266561	70266707	70266566	70266707	70265814	70266010
chr16|-|33126683|33126834|33126689|33126834|33123766|33123977	"ENSG00000261599.5_2"	"HERC2P8"	chr16	-	33126683	33126834	33126689	33126834	33123766	33123977
chr11|+|90578047|90578125|90578047|90578117|90585783|90585875	"ENSG00000261645.5_3"	"DISC1FP1"	chr11	+	90578047	90578125	90578047	90578117	90585783	90585875
chr16|-|29463429|29465434|29465336|29465434|29455718|29455820	"ENSG00000261740.6_3"	"RP11-345J4.5"	chr16	-	29463429	29465434	29465336	29465434	29455718	29455820
chr16|-|29463429|29465434|29465336|29465434|29458122|29458243	"ENSG00000261740.6_3"	"RP11-345J4.5"	chr16	-	29463429	29465434	29465336	29465434	29458122	29458243
chr16|-|29463429|29465434|29465336|29465434|29458122|29458347	"ENSG00000261740.6_3"	"RP11-345J4.5"	chr16	-	29463429	29465434	29465336	29465434	29458122	29458347
chr16|-|29463429|29465434|29465336|29465434|29461432|29461597	"ENSG00000261740.6_3"	"RP11-345J4.5"	chr16	-	29463429	29465434	29465336	29465434	29461432	29461597
chr15|-|74212178|74212379|74212300|74212379|74204525|74204644	"ENSG00000261801.5_2"	"LOXL1-AS1"	chr15	-	74212178	74212379	74212300	74212379	74204525	74204644
chr16|-|28493797|28493993|28493946|28493993|28489057|28489198	"ENSG00000261832.6_3"	"RP11-435I10.4"	chr16	-	28493797	28493993	28493946	28493993	28489057	28489198
chr19|+|41281656|41281790|41281656|41281738|41282873|41282984	"ENSG00000261857.6_3"	"MIA"	chr19	+	41281656	41281790	41281656	41281738	41282873	41282984
chr16|-|67964628|67968574|67968471|67968574|67964310|67964491	"ENSG00000261884.2_3"	"CTC-479C5.12"	chr16	-	67964628	67968574	67968471	67968574	67964310	67964491
chr16|-|67968699|67969381|67969198|67969381|67964310|67964491	"ENSG00000261884.2_3"	"CTC-479C5.12"	chr16	-	67968699	67969381	67969198	67969381	67964310	67964491
chr17|+|180995|181512|180995|181508|181590|181657	"ENSG00000262061.5_2"	"RP11-1260E13.4"	chr17	+	180995	181512	180995	181508	181590	181657
chr16|-|4408367|4408484|4408442|4408484|4407968|4408104	"ENSG00000262246.5_3"	"CORO7"	chr16	-	4408367	4408484	4408442	4408484	4407968	4408104
chr16|-|4457501|4457685|4457562|4457685|4445289|4445340	"ENSG00000262246.5_3"	"CORO7"	chr16	-	4457501	4457685	4457562	4457685	4445289	4445340
chr16|-|4457501|4457685|4457562|4457685|4455491|4455568	"ENSG00000262246.5_3"	"CORO7"	chr16	-	4457501	4457685	4457562	4457685	4455491	4455568
chr17|-|3239322|3239420|3239326|3239420|3182397|3182447	"ENSG00000262670.5_3"	"RP11-64J4.2"	chr17	-	3239322	3239420	3239326	3239420	3182397	3182447
chr17|-|3239322|3239420|3239326|3239420|3187771|3187845	"ENSG00000262670.5_3"	"RP11-64J4.2"	chr17	-	3239322	3239420	3239326	3239420	3187771	3187845
chrX|-|152864419|152864480|152864423|152864480|152860004|152860137	"ENSG00000262919.7_3"	"FAM58A"	chrX	-	152864419	152864480	152864423	152864480	152860004	152860137
chrX|-|152864419|152864480|152864423|152864480|152861461|152861645	"ENSG00000262919.7_3"	"FAM58A"	chrX	-	152864419	152864480	152864423	152864480	152861461	152861645
chrX|-|152864419|152864480|152864423|152864480|152862879|152863164	"ENSG00000262919.7_3"	"FAM58A"	chrX	-	152864419	152864480	152864423	152864480	152862879	152863164
chr17|+|6757532|6757772|6757532|6757754|6762623|6762752	"ENSG00000262943.7_2"	"ALOX12P2"	chr17	+	6757532	6757772	6757532	6757754	6762623	6762752
chr17|+|6757532|6757772|6757532|6757754|6795321|6795394	"ENSG00000262943.7_2"	"ALOX12P2"	chr17	+	6757532	6757772	6757532	6757754	6795321	6795394
chr17|+|6757532|6757772|6757532|6757754|6795325|6795394	"ENSG00000262943.7_2"	"ALOX12P2"	chr17	+	6757532	6757772	6757532	6757754	6795325	6795394
chr17|+|6757532|6757772|6757532|6757754|6798202|6798325	"ENSG00000262943.7_2"	"ALOX12P2"	chr17	+	6757532	6757772	6757532	6757754	6798202	6798325
chr17|+|6797636|6797838|6797636|6797832|6798202|6798325	"ENSG00000262943.7_2"	"ALOX12P2"	chr17	+	6797636	6797838	6797636	6797832	6798202	6798325
chr7|+|74105304|74105443|74105304|74105440|74113290|74113425	"ENSG00000263001.5_2"	"GTF2I"	chr7	+	74105304	74105443	74105304	74105440	74113290	74113425
chr18|+|1133843|1133953|1133843|1133895|1137814|1137865	"ENSG00000263551.5_2"	"RP11-78F17.1"	chr18	+	1133843	1133953	1133843	1133895	1137814	1137865
chr18|+|5241697|5241888|5241697|5241811|5243592|5246507	"ENSG00000263753.6_2"	"LINC00667"	chr18	+	5241697	5241888	5241697	5241811	5243592	5246507
chr1|+|145508015|145508284|145508015|145508075|145508474|145508611	"ENSG00000265241.6_3"	"RBM8A"	chr1	+	145508015	145508284	145508015	145508075	145508474	145508611
chr1|+|145509165|145509230|145509165|145509214|145511519|145511584	"ENSG00000265241.6_3"	"RBM8A"	chr1	+	145509165	145509230	145509165	145509214	145511519	145511584
chr1|+|145509165|145509230|145509165|145509214|145513258|145513460	"ENSG00000265241.6_3"	"RBM8A"	chr1	+	145509165	145509230	145509165	145509214	145513258	145513460
chr1|+|145509165|145509230|145509165|145509214|145515782|145515902	"ENSG00000265241.6_3"	"RBM8A"	chr1	+	145509165	145509230	145509165	145509214	145515782	145515902
chr1|+|145509165|145509230|145509165|145509214|145517272|145517375	"ENSG00000265241.6_3"	"RBM8A"	chr1	+	145509165	145509230	145509165	145509214	145517272	145517375
chr17|-|26634001|26634408|26634057|26634408|26633119|26633236	"ENSG00000265480.5_2"	"KRT18P55"	chr17	-	26634001	26634408	26634057	26634408	26633119	26633236
chr18|-|47017721|47017815|47017774|47017815|47016823|47016922	"ENSG00000265681.7_3"	"RPL17"	chr18	-	47017721	47017815	47017774	47017815	47016823	47016922
chr18|-|47017721|47017815|47017774|47017815|47017162|47017297	"ENSG00000265681.7_3"	"RPL17"	chr18	-	47017721	47017815	47017774	47017815	47017162	47017297
chr18|-|47018105|47018203|47018115|47018203|47017901|47017954	"ENSG00000265681.7_3"	"RPL17"	chr18	-	47018105	47018203	47018115	47018203	47017901	47017954
chr18|-|6929737|6929804|6929781|6929804|6928118|6928218	"ENSG00000265933.5_2"	"LINC00668"	chr18	-	6929737	6929804	6929781	6929804	6928118	6928218
chr18|-|6929737|6929804|6929781|6929804|6929495|6929559	"ENSG00000265933.5_2"	"LINC00668"	chr18	-	6929737	6929804	6929781	6929804	6929495	6929559
chr17|-|61781700|61781942|61781791|61781942|61780199|61781111	"ENSG00000266173.6_3"	"STRADA"	chr17	-	61781700	61781942	61781791	61781942	61780199	61781111
chr17|-|61781700|61781942|61781791|61781942|61781364|61781407	"ENSG00000266173.6_3"	"STRADA"	chr17	-	61781700	61781942	61781791	61781942	61781364	61781407
chr17|-|61787850|61788196|61788087|61788196|61784606|61784778	"ENSG00000266173.6_3"	"STRADA"	chr17	-	61787850	61788196	61788087	61788196	61784606	61784778
chr17|-|61790765|61790887|61790819|61790887|61788087|61788196	"ENSG00000266173.6_3"	"STRADA"	chr17	-	61790765	61790887	61790819	61790887	61788087	61788196
chr17|-|61796145|61796482|61796343|61796482|61791365|61791468	"ENSG00000266173.6_3"	"STRADA"	chr17	-	61796145	61796482	61796343	61796482	61791365	61791468
chr17|-|61796145|61796482|61796343|61796482|61794434|61794514	"ENSG00000266173.6_3"	"STRADA"	chr17	-	61796145	61796482	61796343	61796482	61794434	61794514
chr17|-|61805693|61805773|61805717|61805773|61790765|61790887	"ENSG00000266173.6_3"	"STRADA"	chr17	-	61805693	61805773	61805717	61805773	61790765	61790887
chr17|-|61805693|61805773|61805717|61805773|61791365|61791468	"ENSG00000266173.6_3"	"STRADA"	chr17	-	61805693	61805773	61805717	61805773	61791365	61791468
chr17|-|61805693|61805773|61805717|61805773|61794434|61794514	"ENSG00000266173.6_3"	"STRADA"	chr17	-	61805693	61805773	61805717	61805773	61794434	61794514
chr17|-|61805693|61805773|61805717|61805773|61800657|61800686	"ENSG00000266173.6_3"	"STRADA"	chr17	-	61805693	61805773	61805717	61805773	61800657	61800686
chr17|-|61805693|61805773|61805717|61805773|61803997|61804055	"ENSG00000266173.6_3"	"STRADA"	chr17	-	61805693	61805773	61805717	61805773	61803997	61804055
chr17|-|61818813|61819156|61819100|61819156|61791365|61791468	"ENSG00000266173.6_3"	"STRADA"	chr17	-	61818813	61819156	61819100	61819156	61791365	61791468
chr17|-|61818813|61819156|61819100|61819156|61805693|61805773	"ENSG00000266173.6_3"	"STRADA"	chr17	-	61818813	61819156	61819100	61819156	61805693	61805773
chr10|+|118380817|118380939|118380817|118380866|118385456|118385582	"ENSG00000266200.6_2"	"PNLIPRP2"	chr10	+	118380817	118380939	118380817	118380866	118385456	118385582
chr10|+|118383463|118383624|118383463|118383610|118385456|118385582	"ENSG00000266200.6_2"	"PNLIPRP2"	chr10	+	118383463	118383624	118383463	118383610	118385456	118385582
chr17|+|73584138|73586466|73584138|73586324|73586987|73587327	"ENSG00000266714.6_3"	"MYO15B"	chr17	+	73584138	73586466	73584138	73586324	73586987	73587327
chr17|+|73584138|73586466|73584138|73586324|73587252|73587327	"ENSG00000266714.6_3"	"MYO15B"	chr17	+	73584138	73586466	73584138	73586324	73587252	73587327
chr17|+|73601944|73602139|73601944|73602102|73603013|73603084	"ENSG00000266714.6_3"	"MYO15B"	chr17	+	73601944	73602139	73601944	73602102	73603013	73603084
chr17|+|73601944|73602139|73601944|73602102|73606246|73606340	"ENSG00000266714.6_3"	"MYO15B"	chr17	+	73601944	73602139	73601944	73602102	73606246	73606340
chr17|+|73616546|73617256|73616546|73616716|73617424|73617488	"ENSG00000266714.6_3"	"MYO15B"	chr17	+	73616546	73617256	73616546	73616716	73617424	73617488
chr17|+|73616546|73617256|73616546|73616716|73617580|73617650	"ENSG00000266714.6_3"	"MYO15B"	chr17	+	73616546	73617256	73616546	73616716	73617580	73617650
chr17|+|73616546|73617256|73616546|73616716|73618083|73618160	"ENSG00000266714.6_3"	"MYO15B"	chr17	+	73616546	73617256	73616546	73616716	73618083	73618160
chr17|+|73620254|73620349|73620254|73620329|73620449|73620527	"ENSG00000266714.6_3"	"MYO15B"	chr17	+	73620254	73620349	73620254	73620329	73620449	73620527
chr17|+|73620254|73620349|73620254|73620329|73620622|73620719	"ENSG00000266714.6_3"	"MYO15B"	chr17	+	73620254	73620349	73620254	73620329	73620622	73620719
chr17|+|73620622|73620768|73620622|73620719|73620850|73620996	"ENSG00000266714.6_3"	"MYO15B"	chr17	+	73620622	73620768	73620622	73620719	73620850	73620996
chr17|+|28886583|28887734|28886583|28886744|28890217|28890493	"ENSG00000266733.5_3"	"TBC1D29"	chr17	+	28886583	28887734	28886583	28886744	28890217	28890493
chr18|+|3467124|3467294|3467124|3467268|3472840|3473201	"ENSG00000266835.5_2"	"GAPLINC"	chr18	+	3467124	3467294	3467124	3467268	3472840	3473201
chr19|+|35632035|35632476|35632035|35632110|35633375|35633425	"ENSG00000266964.5_3"	"FXYD1"	chr19	+	35632035	35632476	35632035	35632110	35633375	35633425
chr9|-|101632246|101632346|101632262|101632346|101629320|101629392	"ENSG00000267026.5_3"	"RP11-92C4.3"	chr9	-	101632246	101632346	101632262	101632346	101629320	101629392
chr9|-|101632246|101632346|101632262|101632346|101631618|101631739	"ENSG00000267026.5_3"	"RP11-92C4.3"	chr9	-	101632246	101632346	101632262	101632346	101631618	101631739
chr9|-|101632246|101632346|101632262|101632346|101631868|101631965	"ENSG00000267026.5_3"	"RP11-92C4.3"	chr9	-	101632246	101632346	101632262	101632346	101631868	101631965
chr9|-|101633084|101633266|101633172|101633266|101631272|101631739	"ENSG00000267026.5_3"	"RP11-92C4.3"	chr9	-	101633084	101633266	101633172	101633266	101631272	101631739
chr9|-|101634239|101634545|101634344|101634545|101631618|101631739	"ENSG00000267026.5_3"	"RP11-92C4.3"	chr9	-	101634239	101634545	101634344	101634545	101631618	101631739
chr9|-|101634239|101634545|101634344|101634545|101632714|101633053	"ENSG00000267026.5_3"	"RP11-92C4.3"	chr9	-	101634239	101634545	101634344	101634545	101632714	101633053
chr9|-|101634239|101634545|101634470|101634545|101632714|101633053	"ENSG00000267026.5_3"	"RP11-92C4.3"	chr9	-	101634239	101634545	101634470	101634545	101632714	101633053
chr9|-|101634344|101634545|101634470|101634545|101632246|101632346	"ENSG00000267026.5_3"	"RP11-92C4.3"	chr9	-	101634344	101634545	101634470	101634545	101632246	101632346
chr9|-|101634344|101634545|101634470|101634545|101632714|101633053	"ENSG00000267026.5_3"	"RP11-92C4.3"	chr9	-	101634344	101634545	101634470	101634545	101632714	101633053
chr9|-|101634344|101634545|101634470|101634545|101633172|101633266	"ENSG00000267026.5_3"	"RP11-92C4.3"	chr9	-	101634344	101634545	101634470	101634545	101633172	101633266
chr19|-|42000447|42001335|42001209|42001335|41962520|41962828	"ENSG00000267107.6_2"	"PCAT19"	chr19	-	42000447	42001335	42001209	42001335	41962520	41962828
chr19|-|42000447|42001335|42001209|42001335|41980370|41980444	"ENSG00000267107.6_2"	"PCAT19"	chr19	-	42000447	42001335	42001209	42001335	41980370	41980444
chr19|-|42000447|42001335|42001209|42001335|41984988|41985192	"ENSG00000267107.6_2"	"PCAT19"	chr19	-	42000447	42001335	42001209	42001335	41984988	41985192
chr17|+|74141502|74141645|74141502|74141604|74142354|74142418	"ENSG00000267128.1_2"	"RNF157-AS1"	chr17	+	74141502	74141645	74141502	74141604	74142354	74142418
chr17|+|74141502|74141645|74141502|74141604|74143374|74143680	"ENSG00000267128.1_2"	"RNF157-AS1"	chr17	+	74141502	74141645	74141502	74141604	74143374	74143680
chr17|+|74141502|74141645|74141502|74141604|74149205|74149541	"ENSG00000267128.1_2"	"RNF157-AS1"	chr17	+	74141502	74141645	74141502	74141604	74149205	74149541
chr17|+|74141502|74141645|74141502|74141604|74149213|74149869	"ENSG00000267128.1_2"	"RNF157-AS1"	chr17	+	74141502	74141645	74141502	74141604	74149213	74149869
chr18|-|59415272|59415413|59415307|59415413|59259607|59259856	"ENSG00000267175.5_3"	"RP11-879F14.1"	chr18	-	59415272	59415413	59415307	59415413	59259607	59259856
chr18|-|59415272|59415413|59415307|59415413|59360422|59360506	"ENSG00000267175.5_3"	"RP11-879F14.1"	chr18	-	59415272	59415413	59415307	59415413	59360422	59360506
chr9|-|139640064|139640303|139640085|139640303|139639621|139639732	"ENSG00000267206.5_3"	"LCN6"	chr9	-	139640064	139640303	139640085	139640303	139639621	139639732
chr18|-|55628733|55628856|55628737|55628856|55628462|55628638	"ENSG00000267209.5_2"	"LINC01897"	chr18	-	55628733	55628856	55628737	55628856	55628462	55628638
chr18|+|58309193|58309301|58309193|58309299|58310723|58310811	"ENSG00000267382.1_2"	"RP11-325K19.2"	chr18	+	58309193	58309301	58309193	58309299	58310723	58310811
chr19|+|46274847|46274942|46274847|46274933|46275563|46275762	"ENSG00000267395.5_3"	"AC074212.6"	chr19	+	46274847	46274942	46274847	46274933	46275563	46275762
chr19|-|32501329|32501462|32501427|32501462|32435280|32435341	"ENSG00000267489.3_3"	"LINC01837"	chr19	-	32501329	32501462	32501427	32501462	32435280	32435341
chr19|-|32501329|32501462|32501427|32501462|32456739|32456830	"ENSG00000267489.3_3"	"LINC01837"	chr19	-	32501329	32501462	32501427	32501462	32456739	32456830
chr19|-|32501329|32501462|32501427|32501462|32493396|32493678	"ENSG00000267489.3_3"	"LINC01837"	chr19	-	32501329	32501462	32501427	32501462	32493396	32493678
chr9|-|84588855|84589162|84588996|84589162|84582450|84582603	"ENSG00000267559.5_3"	"RP11-383M4.6"	chr9	-	84588855	84589162	84588996	84589162	84582450	84582603
chr19|+|28284946|28285050|28284946|28285030|28285605|28286060	"ENSG00000267575.6_3"	"CTC-459F4.3"	chr19	+	28284946	28285050	28284946	28285030	28285605	28286060
chr19|+|38308565|38308782|38308565|38308645|38310136|38310257	"ENSG00000267640.6_3"	"CTD-2554C21.2"	chr19	+	38308565	38308782	38308565	38308645	38310136	38310257
chr19|+|38308565|38308782|38308565|38308645|38310863|38310946	"ENSG00000267640.6_3"	"CTD-2554C21.2"	chr19	+	38308565	38308782	38308565	38308645	38310863	38310946
chr19|-|10426061|10426435|10426380|10426435|10421528|10421616	"ENSG00000267673.6_3"	"FDX2"	chr19	-	10426061	10426435	10426380	10426435	10421528	10421616
chr19|-|10426527|10426691|10426645|10426691|10426061|10426168	"ENSG00000267673.6_3"	"FDX2"	chr19	-	10426527	10426691	10426645	10426691	10426061	10426168
chr19|-|10426527|10426691|10426645|10426691|10426380|10426435	"ENSG00000267673.6_3"	"FDX2"	chr19	-	10426527	10426691	10426645	10426691	10426380	10426435
chr19|-|28131285|28131546|28131342|28131546|28129390|28129586	"ENSG00000267696.6_3"	"ERVK-28"	chr19	-	28131285	28131546	28131342	28131546	28129390	28129586
chr19|+|56807704|56807784|56807704|56807731|56811198|56811344	"ENSG00000267710.6_3"	"AC006116.20"	chr19	+	56807704	56807784	56807704	56807731	56811198	56811344
chr19|+|56807704|56807784|56807704|56807731|56813336|56813464	"ENSG00000267710.6_3"	"AC006116.20"	chr19	+	56807704	56807784	56807704	56807731	56813336	56813464
chr19|+|56807704|56807784|56807704|56807731|56816142|56816199	"ENSG00000267710.6_3"	"AC006116.20"	chr19	+	56807704	56807784	56807704	56807731	56816142	56816199
chr18|+|44812095|44812168|44812095|44812132|45088104|45088222	"ENSG00000267761.3_3"	"CTD-2130O13.1"	chr18	+	44812095	44812168	44812095	44812132	45088104	45088222
chr18|+|45100966|45101317|45100966|45101102|45103436|45103581	"ENSG00000267761.3_3"	"CTD-2130O13.1"	chr18	+	45100966	45101317	45100966	45101102	45103436	45103581
chr18|+|45100966|45101317|45100966|45101102|45109045|45109164	"ENSG00000267761.3_3"	"CTD-2130O13.1"	chr18	+	45100966	45101317	45100966	45101102	45109045	45109164
chr18|+|45100966|45101317|45100966|45101102|45113871|45113960	"ENSG00000267761.3_3"	"CTD-2130O13.1"	chr18	+	45100966	45101317	45100966	45101102	45113871	45113960
chr16|+|4845948|4846049|4845948|4846034|4846190|4846282	"ENSG00000267795.5_2"	"SMIM22"	chr16	+	4845948	4846049	4845948	4846034	4846190	4846282
chr19|+|36243334|36243389|36243334|36243385|36243704|36244001	"ENSG00000267796.7_3"	"LIN37"	chr19	+	36243334	36243389	36243334	36243385	36243704	36244001
chr19|+|36243334|36243900|36243334|36243385|36243987|36244154	"ENSG00000267796.7_3"	"LIN37"	chr19	+	36243334	36243900	36243334	36243385	36243987	36244154
chr19|+|36243334|36243900|36243334|36243385|36244917|36245058	"ENSG00000267796.7_3"	"LIN37"	chr19	+	36243334	36243900	36243334	36243385	36244917	36245058
chr19|+|36243987|36244154|36243987|36244094|36244917|36245058	"ENSG00000267796.7_3"	"LIN37"	chr19	+	36243987	36244154	36243987	36244094	36244917	36245058
chr19|+|36243987|36245058|36243987|36244154|36245146|36245220	"ENSG00000267796.7_3"	"LIN37"	chr19	+	36243987	36245058	36243987	36244154	36245146	36245220
chr19|+|42057549|42057864|42057549|42057672|42058122|42058198	"ENSG00000268027.5_3"	"AC006129.2"	chr19	+	42057549	42057864	42057549	42057672	42058122	42058198
chr19|+|42057549|42057864|42057549|42057672|42060075|42060116	"ENSG00000268027.5_3"	"AC006129.2"	chr19	+	42057549	42057864	42057549	42057672	42060075	42060116
chr19|+|42057549|42057864|42057549|42057672|42061320|42061469	"ENSG00000268027.5_3"	"AC006129.2"	chr19	+	42057549	42057864	42057549	42057672	42061320	42061469
chrX|-|146992895|146993335|146993159|146993335|146990948|146992513	"ENSG00000268066.5_2"	"FMR1-AS1"	chrX	-	146992895	146993335	146993159	146993335	146990948	146992513
chrX|-|52985470|52987539|52986285|52987539|52984351|52984444	"ENSG00000268350.7_3"	"FAM156A"	chrX	-	52985470	52987539	52986285	52987539	52984351	52984444
chrX|-|53024484|53024651|53024593|53024651|52975802|52975881	"ENSG00000268350.7_3"	"FAM156A"	chrX	-	53024484	53024651	53024593	53024651	52975802	52975881
chrX|-|53024484|53024651|53024593|53024651|52976465|52977913	"ENSG00000268350.7_3"	"FAM156A"	chrX	-	53024484	53024651	53024593	53024651	52976465	52977913
chrX|-|53024484|53024651|53024593|53024651|52984352|52984444	"ENSG00000268350.7_3"	"FAM156A"	chrX	-	53024484	53024651	53024593	53024651	52984352	52984444
chrX|-|53024484|53024651|53024593|53024651|52986285|52986436	"ENSG00000268350.7_3"	"FAM156A"	chrX	-	53024484	53024651	53024593	53024651	52986285	52986436
chrX|-|53024484|53024651|53024593|53024651|52993270|52993422	"ENSG00000268350.7_3"	"FAM156A"	chrX	-	53024484	53024651	53024593	53024651	52993270	52993422
chrX|-|151922136|151922408|151922311|151922408|151920917|151921037	"ENSG00000268606.5_3"	"MAGEA2"	chrX	-	151922136	151922408	151922311	151922408	151920917	151921037
chrX|-|151922136|151922408|151922311|151922408|151921836|151921915	"ENSG00000268606.5_3"	"MAGEA2"	chrX	-	151922136	151922408	151922311	151922408	151921836	151921915
chr19|-|6981090|6981781|6981737|6981781|6977258|6977366	"ENSG00000268758.7_3"	"ADGRE4P"	chr19	-	6981090	6981781	6981737	6981781	6977258	6977366
chr19|-|16757906|16758072|16757930|16758072|16689145|16689220	"ENSG00000268790.5_3"	"CTC-429P9.4"	chr19	-	16757906	16758072	16757930	16758072	16689145	16689220
chr19|-|16757906|16758072|16757930|16758072|16741278|16741370	"ENSG00000268790.5_3"	"CTC-429P9.4"	chr19	-	16757906	16758072	16757930	16758072	16741278	16741370
chr19|-|16770765|16770811|16770769|16770811|16757930|16758072	"ENSG00000268790.5_3"	"CTC-429P9.4"	chr19	-	16770765	16770811	16770769	16770811	16757930	16758072
chr19|-|16770765|16770811|16770769|16770811|16764845|16764936	"ENSG00000268790.5_3"	"CTC-429P9.4"	chr19	-	16770765	16770811	16770769	16770811	16764845	16764936
chr19|-|16770765|16770811|16770769|16770811|16770205|16770258	"ENSG00000268790.5_3"	"CTC-429P9.4"	chr19	-	16770765	16770811	16770769	16770811	16770205	16770258
chr1|-|17017607|17017789|17017712|17017789|17013833|17014017	"ENSG00000268869.5_2"	"ESPNP"	chr1	-	17017607	17017789	17017712	17017789	17013833	17014017
chr19|-|16593260|16593392|16593264|16593392|16591424|16591517	"ENSG00000269058.5_3"	"CALR3"	chr19	-	16593260	16593392	16593264	16593392	16591424	16591517
chrX|+|49021044|49021428|49021044|49021127|49021527|49021699	"ENSG00000269313.5_2"	"MAGIX"	chrX	+	49021044	49021428	49021044	49021127	49021527	49021699
chr19|+|22785404|22785529|22785404|22785507|22785612|22785694	"ENSG00000269332.5_2"	"GOLGA2P9"	chr19	+	22785404	22785529	22785404	22785507	22785612	22785694
chrX|+|153789902|153789999|153789902|153789978|153791024|153791168	"ENSG00000269335.5_2"	"IKBKG"	chrX	+	153789902	153789999	153789902	153789978	153791024	153791168
chr19|+|51456015|51456217|51456015|51456194|51460892|51461025	"ENSG00000269495.1_2"	"CTB-147C22.8"	chr19	+	51456015	51456217	51456015	51456194	51460892	51461025
chr19|+|51456015|51456217|51456015|51456194|51466577|51466905	"ENSG00000269495.1_2"	"CTB-147C22.8"	chr19	+	51456015	51456217	51456015	51456194	51466577	51466905
chr19|-|57351949|57352097|57351954|57352097|57347385|57347472	"ENSG00000269699.5_3"	"ZIM2"	chr19	-	57351949	57352097	57351954	57352097	57347385	57347472
chr19|-|52899568|52899752|52899617|52899752|52892271|52892556	"ENSG00000269834.5_2"	"ZNF528-AS1"	chr19	-	52899568	52899752	52899617	52899752	52892271	52892556
chr19|-|52899568|52899752|52899617|52899752|52898043|52898100	"ENSG00000269834.5_2"	"ZNF528-AS1"	chr19	-	52899568	52899752	52899617	52899752	52898043	52898100
chr19|+|41313042|41313456|41313042|41313179|41313713|41314337	"ENSG00000269858.5_3"	"EGLN2"	chr19	+	41313042	41313456	41313042	41313179	41313713	41314337
chr4|+|119199863|119200292|119199863|119199947|119200543|119200586	"ENSG00000269893.6_2"	"SNHG8"	chr4	+	119199863	119200292	119199863	119199947	119200543	119200586
chr4|+|119199863|119200292|119199863|119199947|119200778|119200978	"ENSG00000269893.6_2"	"SNHG8"	chr4	+	119199863	119200292	119199863	119199947	119200778	119200978
chr10|+|22615359|22615490|22615359|22615487|22615818|22615915	"ENSG00000269897.5_3"	"COMMD3-BMI1"	chr10	+	22615359	22615490	22615359	22615487	22615818	22615915
chr17|-|34189954|34190129|34189998|34190129|34185891|34186074	"ENSG00000270379.5_2"	"HEATR9"	chr17	-	34189954	34190129	34189998	34190129	34185891	34186074
chr17|-|34190505|34191306|34191249|34191306|34185891|34186074	"ENSG00000270379.5_2"	"HEATR9"	chr17	-	34190505	34191306	34191249	34191306	34185891	34186074
chr17|-|34190505|34191306|34191249|34191306|34189998|34190129	"ENSG00000270379.5_2"	"HEATR9"	chr17	-	34190505	34191306	34191249	34191306	34189998	34190129
chr17|-|34191761|34191894|34191881|34191894|34191500|34191557	"ENSG00000270379.5_2"	"HEATR9"	chr17	-	34191761	34191894	34191881	34191894	34191500	34191557
chr17|-|34192218|34192400|34192222|34192400|34191500|34191557	"ENSG00000270379.5_2"	"HEATR9"	chr17	-	34192218	34192400	34192222	34192400	34191500	34191557
chr17|-|34192218|34192400|34192222|34192400|34191761|34191894	"ENSG00000270379.5_2"	"HEATR9"	chr17	-	34192218	34192400	34192222	34192400	34191761	34191894
chr17|+|34136487|34136620|34136487|34136580|34136975|34137067	"ENSG00000270647.5_3"	"TAF15"	chr17	+	34136487	34136620	34136487	34136580	34136975	34137067
chr17|+|34136487|34136620|34136487|34136580|34144243|34144321	"ENSG00000270647.5_3"	"TAF15"	chr17	+	34136487	34136620	34136487	34136580	34144243	34144321
chr17|+|34136487|34136620|34136487|34136580|34144719|34144759	"ENSG00000270647.5_3"	"TAF15"	chr17	+	34136487	34136620	34136487	34136580	34144719	34144759
chr17|+|34136487|34136620|34136487|34136580|34147027|34147079	"ENSG00000270647.5_3"	"TAF15"	chr17	+	34136487	34136620	34136487	34136580	34147027	34147079
chr17|+|34136487|34136620|34136487|34136580|34160910|34160945	"ENSG00000270647.5_3"	"TAF15"	chr17	+	34136487	34136620	34136487	34136580	34160910	34160945
chr17|+|34136487|34136620|34136487|34136580|34161569|34161602	"ENSG00000270647.5_3"	"TAF15"	chr17	+	34136487	34136620	34136487	34136580	34161569	34161602
chr17|+|34136487|34136620|34136487|34136580|34169370|34169463	"ENSG00000270647.5_3"	"TAF15"	chr17	+	34136487	34136620	34136487	34136580	34169370	34169463
